BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,MOUNT HOPE/MOUNT EDEN,22 STORE BUILDINGS,4,2889,92,,K1,1709 WEBSTER AVENUE,,10457,0,1,1,685,630,1931,4,K1,"550,000",4/11/23
2,MOUNT HOPE/MOUNT EDEN,29 COMMERCIAL GARAGES,4,2791,11,,G7,304 EAST 173RD STREET,,10457,0,0,0,"6,650",0,,4,G7,"2,900,000",3/21/24
2,MOUNT HOPE/MOUNT EDEN,29 COMMERCIAL GARAGES,4,2853,12,,G2,1940-1942 JEROME AVENUE,,10453,0,1,1,"10,852","8,752",1925,4,G2,"7,422,118",3/27/24
2,MOUNT HOPE/MOUNT EDEN,29 COMMERCIAL GARAGES,4,2854,30,,G7,2016 JEROME AVENUE,,10453,0,0,0,"10,000",0,,4,G7,0,10/31/23
2,MOUNT HOPE/MOUNT EDEN,29 COMMERCIAL GARAGES,4,2889,93,,G7,1701 WEBSTER AVENUE,,10457,0,1,1,"4,284",0,1931,4,G7,"550,000",4/11/23
2,MOUNT HOPE/MOUNT EDEN,30 WAREHOUSES,4,2850,3,,E9,1760 JEROME AVENUE,,10453,0,1,1,"9,000","12,060",1980,4,E9,"8,400,000",5/24/23
2,MOUNT HOPE/MOUNT EDEN,30 WAREHOUSES,4,2850,7,,E9,1768 JEROME AVENUE,,10453,0,1,1,"5,000","4,500",1920,4,E9,"8,400,000",5/24/23
2,MOUNT HOPE/MOUNT EDEN,31 COMMERCIAL VACANT LAND,4,2888,38,,V1,374 EAST 173 STREET,,10457,0,0,0,"1,141",0,,4,V1,"70,000",4/25/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3896,55,,A1,1449 COMMONWEALTH,,10460,1,0,1,"3,800","1,301",1899,1,A1,"660,000",8/29/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3913,48,,A1,1513 ROSEDALE AVENUE,,10460,1,0,1,"2,800","1,946",1901,1,A1,"435,000",2/12/24
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3922,53,,A1,1542 THIERIOT AVENUE,,10460,1,0,1,"2,500","1,216",1910,1,A1,"590,000",12/15/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3931,60,,A1,1949 BENEDICT AVENUE,,10462,1,0,1,"4,302","3,617",1930,1,A1,"999,900",3/1/24
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3934,29,,A1,1340 ODELL STREET,,10462,1,0,1,"2,573","1,453",1925,1,A1,"625,000",11/7/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,3947,92,,A1,1605 PURDY STREET,,10462,1,0,1,"1,870",816,1910,1,A1,0,2/20/24
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,4024,48,,A2,1616 TAYLOR AVENUE,,10460,1,0,1,"2,375","1,143",1921,1,A2,"520,000",4/10/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,4029,19,,S1,1729 FILLMORE STREET,,10460,1,1,2,"4,750","2,456",1910,1,S1,0,9/21/23
2,PARKCHESTER,01 ONE FAMILY DWELLINGS,1,4030,19,,A9,1731 UNIONPORT ROAD,,10462,1,0,1,"2,513","3,066",1928,1,A9,"675,000",8/17/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3883,18,,B2,1380 THIERIOT AVENUE,,10460,2,0,2,"5,000","1,854",1920,1,B2,"675,000",12/20/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3900,11,,B1,1420 TAYLOR AVENUE,,10460,2,0,2,"2,375","3,050",1930,1,B1,0,4/3/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3914,8,,B2,1476 ROSEDALE AVE,,10460,2,0,2,"2,375","2,164",1901,1,B2,"850,000",1/24/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3914,11,,B2,1482 ROSEDALE AVE,,10460,2,0,2,"2,375","2,700",1901,1,B2,"412,000",2/23/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3916,9,,B2,1480 ST LAWRENCE AVENUE,,10460,2,0,2,"2,375","1,374",1925,1,B2,"730,000",6/23/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3916,11,,B2,1486 ST LAWRENCE AVENUE,,10460,2,0,2,"2,375","2,014",1925,1,B2,"610,000",9/21/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3917,1,,B2,1500 ROSEDALE AVE,,10460,2,0,2,"2,375","2,112",1901,1,B2,"580,000",4/19/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3917,22,,S2,1746 E TREMONT,,10460,2,1,3,"1,866","4,523",2006,1,S2,"970,000",11/10/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3917,23,,S2,1748 EAST TREMONT AVENUE,,10460,2,1,3,"2,083","4,522",2006,1,S2,"1,110,000",8/4/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3917,35,,B2,1537 COMMONWEALTH AVENUE,,10460,2,0,2,"2,375","1,572",1901,1,B2,"450,000",6/28/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3922,19,,B1,1531 LELAND AVENUE,,10460,2,0,2,"3,742","2,624",1915,1,B1,"615,000",2/6/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3922,51,,B1,1536 THIERIOT AVENUE,,10460,2,0,2,"3,742","2,472",1910,1,B1,0,4/19/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3922,58,,B3,1550 THIERIOT AVENUE,,10460,2,0,2,"3,300","1,824",1910,1,B3,0,5/2/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3931,54,,B1,1963 BENEDICT AVENUE,,10462,2,0,2,"2,501","3,330",1920,1,B1,0,12/12/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3932,145,,B1,2006 MCGRAW AVE,,10462,2,0,2,"2,101","3,756",1920,1,B1,0,11/11/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3933,63,,B2,1444 OLMSTEAD AVENUE,,10462,2,0,2,"2,250","2,394",1910,1,B2,"760,000",11/3/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3934,33,,B2,1348 ODELL STREET,,10462,2,0,2,"2,575","1,866",1910,1,B2,"860,000",9/29/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3935,22,,B1,1328 PURDY STREET,,10462,2,0,2,"2,500","2,040",1920,1,B1,"850,000",1/30/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3937,73,,B1,1472 WHITE PLAINS ROAD,,10462,2,0,2,"2,250","2,680",1930,1,B1,"1,100,000",1/31/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4016,43,,B1,1720 ADAMS STREET,,10460,2,0,2,"2,375","2,853",1920,1,B1,"900,000",9/28/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4018,13,,B2,1627 VAN BUREN STREET,,10460,2,0,2,"2,500","1,880",1925,1,B2,0,1/10/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4019,39,,B2,1712 VAN BUREN STREET,,10460,2,0,2,"2,500","3,120",1905,1,B2,0,1/11/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4020,3,,B2,556 MORRIS PARK AVENUE,,10460,2,0,2,"2,375","1,938",1905,1,B2,0,4/13/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4021,1,,S2,574 MORRIS PARK AVENUE,,10460,2,1,3,"2,375","4,150",1901,1,S2,0,6/5/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4022,24,,B2,1609 MELVILLE STREET,,10460,2,0,2,"2,500","2,212",1901,1,B2,0,9/1/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4024,4,,B2,582 VAN NEST AVENUE,,10460,2,0,2,"2,375","2,172",1899,1,B2,10,3/21/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4026,18,,B2,642 MEAD STREET,,10460,2,0,2,"2,500","2,064",1920,1,B2,"650,000",11/3/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4026,41,,B2,615 BAKER AVENUE,,10460,2,0,2,"2,500","2,268",1920,1,B2,"885,000",3/4/24
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4026,44,,B2,607 BAKER AVE,,10460,2,0,2,"2,500","1,544",1920,1,B2,"710,000",6/13/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4027,127,,B2,645 MEAD STREET,,10460,2,0,2,"1,110",968,1925,1,B2,"750,000",12/22/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4029,38,,B2,1714 GARFIELD STREET,,10460,2,0,2,"2,500","2,440",1920,1,B2,0,8/24/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4030,2,,B1,626 MORRIS PARK AVENUE,,10460,2,0,2,"1,480","1,848",1910,1,B1,0,8/25/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4030,35,,B2,633 VAN NEST AVENUE,,10460,2,0,2,"2,375","2,197",1920,1,B2,0,11/6/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4030,55,,B2,1748 FILLMORE STREET,,10460,2,0,2,"2,375","1,986",1925,1,B2,0,8/25/23
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4031,18,,B2,1721 VICTOR STREET,,10462,2,0,2,"1,390","1,890",1899,1,B2,1,5/15/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3900,20,,C0,1438 TAYLOR AVENUE,,10460,3,0,3,"2,375","3,200",1930,1,C0,"999,900",5/15/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3902,62,,C0,1409 WHITE PLAINS ROAD,,10462,3,0,3,"2,250","3,100",1925,1,C0,"975,000",9/28/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3915,8,,C0,1476 COMMONWEALTH AVENUE,,10460,3,0,3,"2,375","3,450",1950,1,C0,"710,000",1/26/24
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3917,6,,C0,1512 ROSEDALE AVENUE,,10460,3,0,3,"2,375","2,502",1930,1,C0,0,12/18/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3917,13,,C0,1528 ROSEDALE AVE,,10460,3,0,3,"2,375","2,664",1901,1,C0,"810,000",8/28/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3917,49,,C0,1507 COMMONWEALTH AVENUE,,10460,3,0,3,"2,375","3,855",1925,1,C0,25,7/14/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3933,61,,C0,1440 OLMSTEAD AVENUE,,10462,3,0,3,"2,450","3,212",1901,1,C0,"975,000",5/26/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3935,17,,C0,1316 PURDY STREET,,10462,3,0,3,"2,450","2,600",1920,1,C0,"980,000",10/5/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,3958,4,,C0,1626 PURDY STREET,,10462,3,0,3,"2,433","3,240",1930,1,C0,"230,006",10/26/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4019,20,,C0,1729 MELVILLE STREET,,10460,3,0,3,"2,500","3,396",1910,1,C0,"815,000",6/26/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4021,5,,C0,584 MORRIS PARK AVE,,10460,3,0,3,"2,375","3,240",1901,1,C0,"1,160,000",4/25/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4021,44,,C0,1728 TAYLOR AVENUE,,10460,3,0,3,"2,375","3,984",1901,1,C0,"1,550,000",3/25/24
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4024,53,,C0,1628 TAYLOR AVENUE,,10460,3,0,3,"2,375","2,838",1899,1,C0,0,4/8/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4025,11,,C0,624 BAKER AVENUE,,10460,3,0,3,"2,500","3,060",2008,1,C0,0,8/9/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4025,17,,C0,636 BAKER AVE,,10460,3,0,3,"3,596","2,950",1970,1,C0,0,6/26/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4027,34,,C0,629 MEAD STREET,,10460,3,0,3,"2,500","3,060",2008,1,C0,0,6/30/23
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4030,38,,C0,1706 FILLMORE STREET,,10460,3,0,3,"1,900","2,000",1920,1,C0,0,2/5/24
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4030,38,,C0,1706 FILLMORE STREET,,10460,3,0,3,"1,900","2,000",1920,1,C0,"910,000",2/9/24
2,PARKCHESTER,03 THREE FAMILY DWELLINGS,1,4031,37,,C0,1728 UNIONPORT ROAD,,10462,3,0,3,"2,442","3,588",1901,1,C0,0,4/26/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,3884,8,,V0,N/A CROSS BRONX EXPWY,,10462,0,0,0,"8,131",0,,1,V0,0,8/21/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,3884,8,,V0,N/A CROSS BRONX EXPWY,,10462,0,0,0,"8,131",0,,1,V0,0,11/28/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,3913,40,,V0,N/A ROSEDALE AVENUE,,10460,0,0,0,"2,375",0,,1,V0,"200,000",10/30/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,3918,34,,V0,1549 ST LAWRENCE AVENUE,,10460,0,0,0,"2,147",0,,1,V0,"115,000",4/5/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,4025,18,,V0,644 BAKER AVENUE,,10460,0,0,0,"3,300",0,,1,V0,0,6/26/23
2,PARKCHESTER,05 TAX CLASS 1 VACANT LAND,1B,4025,19,,V0,646 BAKER AVE,,10460,0,0,0,"1,700",0,,1,V0,0,6/26/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3901,46,,C3,1451 LELAND AVENUE,,10460,4,0,4,"2,500","3,850",1924,2,C3,"850,000",8/17/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2,3923,26,,C1,1541 WHITE PLAINS ROAD,,10462,19,0,19,"3,600","13,280",1928,2,C1,"2,100,000",9/27/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3927,19,,C3,1873 GUERLAIN STREET,,10460,4,0,4,"2,000","3,000",1976,2,C3,"880,000",8/30/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,4021,29,,C2,591 VAN NEST AVENUE,,10460,6,0,6,"2,375","11,400",1908,2,C2,"725,000",9/7/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,4021,35,,C2,1700 TAYLOR AVENUE,,10460,5,0,5,"1,900","3,300",1922,2,C2,"1,125,000",4/3/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,4022,10,,C2,1641 MELVILLE STREET,,10460,6,0,6,"2,500","3,149",1901,2,C2,"1,400,000",6/21/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,4024,13,,C3,1657 GARFIELD STREET,,10460,4,0,4,"2,500","3,360",1926,2,C3,1,7/26/23
2,PARKCHESTER,07 RENTALS - WALKUP APARTMENTS,2B,4029,10,,C1,1751 FILLMORE STREET,,10460,7,0,7,"2,375","3,900",1928,2,C1,"700,000",8/24/23
2,PARKCHESTER,08 RENTALS - ELEVATOR APARTMENTS,2,3895,1,,D1,1500 NOBLE AVENUE,,10460,238,0,238,"127,136","265,625",1965,2,D1,"26,000,000",1/18/24
2,PARKCHESTER,08 RENTALS - ELEVATOR APARTMENTS,2,3937,22,,D1,1550 WHITE PLAINS RD,,10462,39,0,39,"8,978","33,586",2022,2,D3,0,6/29/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1425 THIERIOT AVE, 6K",,10460,,,,,,1954,2,D4,"180,000",12/19/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1425 THIERIOT AVENUE, 1C",,10460,,,,,,1954,2,D4,"185,000",11/15/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1475 THIERIOT AVE, 6M",,10460,,,,,,1954,2,D4,"189,000",7/20/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1475 THIERIOT AVENUE, 1B",,10460,,,,,,1954,2,D4,"130,000",3/6/24
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1475 THIERIOT AVENUE, 1G",,10460,,,,,,1954,2,D4,"180,000",6/22/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1475 THIERIOT AVENUE, 4H",,10460,,,,,,1954,2,D4,"174,000",4/27/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3900,39,,D4,"1475 THIERIOT AVENUE, 5C",,10460,,,,,,1954,2,D4,"190,000",3/14/24
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1430 THIERIOT AVE, 1B",,10460,,,,,,1960,2,D4,"135,000",10/24/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1430 THIERIOT AVENUE, 1D",,10460,,,,,,1960,2,D4,"299,999",6/21/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1430 THIERIOT AVENUE, 4J",,10460,,,,,,1960,2,D4,"135,000",6/5/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1430 THIERIOT AVENUE, 6B",,10460,,,,,,1960,2,D4,"137,500",1/22/24
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1430 THIERIOT, 3M",,10460,,,,,,1960,2,D4,"160,000",11/30/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1480 THERIOT AVENUE, 4E",,10460,,,,,,1960,2,D4,"200,000",11/16/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1480 THIERIOT AVE, 5D",,10460,,,,,,1960,2,D4,"290,000",7/6/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3901,31,,D4,"1480 THIERIOT AVENUE, 4C",,10460,,,,,,1960,2,D4,"175,000",3/22/24
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3931,1,,D4,"1332 METROPOLITAN AVE, 4E",,10462,,,,,,1962,2,D4,"175,000",5/19/23
2,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,2,3931,1,,D4,"1332 METROPOLITAN AVENUE, 5A",,10462,,,,,,1962,2,D4,"100,000",11/10/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3929,2074,,R4,"1314 VIRGINIA AVENUE, 1I",1I,10462,1,,1,,,,2,R4,0,12/27/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3929,2093,,R4,"1314 VIRGINIA AVENUE, 4A",4A,10462,1,,1,,,,2,R4,"275,000",4/24/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3929,2128,,R4,"1314 VIRGINIA AVE, 7I",7I,10462,1,,1,,,,2,R4,"210,000",2/13/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2013,,R4,"81 METROPOLITAN OVAL, 3E",3E,10462,1,,1,,,,2,R4,"200,000",6/7/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2111,,R4,"63 METROPOLITAN OVAL, 4I",4I,10462,1,,1,,,,2,R4,"260,000",5/24/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2139,,R4,"63 METROPOLITAN OVAL, 8A",8A,10462,1,,1,,,,2,R4,0,3/19/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2186,,R4,"89 METROPOLITAN OVAL, 4E",4E,10462,1,,1,,,,2,R4,"188,000",7/31/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2309,,R4,"99 METROPOLITAN OVAL, 6E",6E,10462,1,,1,,,,2,R4,"150,000",9/26/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2362,,R4,"1561 UNIONPORT ROAD, TD",TD,10462,1,,1,,,,2,R4,"200,000",3/1/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2371,,R4,"1561 UNIONPORT ROAD, MG",MG,10462,1,,1,,,,2,R4,"175,500",4/20/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2484,,R4,"1575 UNIONPORT ROAD, MH",MH,10462,1,,1,,,,2,R4,"265,000",10/4/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2575,,R4,"1585 UNIONPORT ROAD, 6B",6B,10462,1,,1,,,,2,R4,"205,000",10/13/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2674,,R4,"1595 UNIONPORT ROAD, MH",MH,10462,1,,1,,,,2,R4,"179,000",1/11/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2819,,R4,"1545 ARCHER ROAD, 5G",5G,10462,1,,1,,,,2,R4,"215,000",11/9/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2853,,R4,"1530 ARCHER ROAD, 1F",1F,10462,1,,1,,,,2,R4,"160,000",11/30/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2939,,R4,"1520 ARCHER ROAD, 4A",4A,10462,1,,1,,,,2,R4,"269,000",6/7/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,2979,,R4,"1510 ARCHER ROAD, MF",MF,10462,1,,1,,,,2,R4,"250,000",9/19/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3069,,R4,"1500 ARCHER ROAD, 4D",4D,10462,1,,1,,,,2,R4,"155,000",6/30/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3176,,R4,"1505 ARCHER ROAD, 9E",9E,10462,1,,1,,,,2,R4,"187,000",7/7/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3202,,R4,"1505 ARCHER ROAD, 12G",12G,10462,1,,1,,,,2,R4,0,10/30/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3215,,R4,"1440 WOOD RD, 1D",1D,10462,1,,1,,,,2,R4,0,12/29/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3297,,R4,"1420 WOOD ROAD, 3F",3F,10462,1,,1,,,,2,R4,0,2/25/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3303,,R4,"1420 WOOD ROAD, 4D",4D,10462,1,,1,,,,2,R4,"191,500",3/21/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3391,,R4,"1410 WOOD ROAD, 4D",4D,10462,1,,1,,,,2,R4,0,7/10/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3406,,R4,"1410 WOOD ROAD, 6C",6C,10462,1,,1,,,,2,R4,"190,000",8/22/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3465,,R4,"1380 VIRGINIA AVENUE, 6D",6D,10462,1,,1,,,,2,R4,10,7/10/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3485,,R4,"1370 VIRGINIA AVE, 1E",1E,10462,1,,1,,,,2,R4,"182,000",4/28/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3501,,R4,"1370 VIRGINIA AVENUE, 3H",3H,10462,1,,1,,,,2,R4,"180,000",3/26/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3504,,R4,"1370 VIRGINIA AVE, 4C",4C,10462,1,,1,,,,2,R4,"221,000",2/28/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3513,,R4,"1370 VIRGINIA AVE, 5D",5D,10462,1,,1,,,,2,R4,"186,000",8/29/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3554,,R4,"1919 MCGRAW AVENUE, 2E",2E,10462,1,,1,,,,2,R4,"200,000",12/27/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3555,,R4,"1919 MCGRAW AVE., 2F",2F,10462,1,,1,,,,2,R4,0,5/23/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3562,,R4,"1919 MCGRAW AVENUE, 3E",3E,10462,1,,1,,,,2,R4,"150,000",10/13/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3568,,R4,"1919 MCGRAW AVENUE, 4C",4C,10462,1,,1,,,,2,R4,"270,000",3/8/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3572,,R4,"1919 MCGRAW AVENUE, 4G",4G,10462,1,,1,,,,2,R4,0,5/23/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3577,,R4,"1919 MCGRAW AVENUE, 5D",5D,10462,1,,1,,,,2,R4,0,12/28/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3597,,R4,"1919 MCGRAW AVENUE, 7H",7H,10462,1,,1,,,,2,R4,"280,000",6/14/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3607,,R4,"1919 MCGRAW AVE, 9B",9B,10462,1,,1,,,,2,R4,"273,000",4/6/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3846,,R4,"1439 WOOD ROAD, 3C",3C,10462,1,,1,,,,2,R4,"240,000",9/21/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3912,,R4,"1469 WEST AVE, 4C",4C,10462,1,,1,,,,2,R4,"195,000",5/11/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3939,,R4,"1469 WEST AVENUE, 8F",8F,10462,1,,1,,,,2,R4,"195,000",12/27/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3962,,R4,"1491 WEST AVENUE, 3G",3G,10462,1,,1,,,,2,R4,"185,000",1/11/24
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3974,,R4,"1491 WEST AVENUE, 5C",5C,10462,1,,1,,,,2,R4,0,10/3/23
2,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,2,3937,3974,,R4,"1491 WEST AVENUE, 5C",5C,10462,1,,1,,,,2,R4,"145,500",6/7/23
